topic,demo,metric,pol,mean,sd,n,t,p,q
x3_intellectual_disability,gender,d_approach_retreat,-,0.03,1.2508986668581412,100,0.23982757992180484,0.8109597892063029,0.8109597892063029
x3_intellectual_disability,gender,d_latency,-,-0.06,2.7064084068459557,100,-0.2216960302378158,0.8250071796530613,0.8250071796530613
x3_intellectual_disability,gender,d_peak_speed,-,0.00021901164203882217,0.0035800744181220022,100,0.6117516466423315,0.5421044292792042,0.5421044292792042
x3_intellectual_disability,gender,d_time_to_half,-,0.02,0.9819584636034379,100,0.20367460275872692,0.8390258650812219,0.9408653059891994
x3_intellectual_disability,gender,pull_AUC,-,-1.5052502061215929,9.717676189776878,100,-1.5489816461523338,0.12457707477259912,0.3737312243177974
x3_intellectual_disability,gender,pull_MAD,-,-3.3340420123189687,20.715412705585926,100,-1.6094499586870126,0.11070225808929948,0.3321067742678985
x3_intellectual_disability,gender,pull_early,-,0.6408035233616826,6.418093610796334,100,0.9984328092126004,0.32050367966353044,0.7594920232213019
x3_intellectual_disability,gender,pull_final,-,-2.882824543727717,20.329309457292876,96,-1.3894124962658652,0.16795529484122076,0.3863708543950821
x3_intellectual_disability,gender,pull_release,-,-3.737086788751185,20.069820748245515,100,-1.8620429328338062,0.06556303435290574,0.14826927554840647
x3_intellectual_disability,gender,pull_tcp,-,-3.4521662042243406,15.446566602504333,100,-2.2349084382704474,0.027670962997833774,0.08301288899350132
x3_intellectual_disability,gender,q_exploded,-,0.005,0.049999999999999996,100,1.0,0.3197484741393017,nan
x3_intellectual_disability,gender,q_jerk_in_grasp,-,0.0,0.0,100,nan,nan,nan
x3_intellectual_disability,gender,q_tile_drift,-,0.0006638934463262558,0.0015505309570748686,100,4.281716809954664,4.29518239194527e-05,0.0001288554717583581
x3_intellectual_disability,gender,xpos_reversals,-,0.72,0.6289320754704402,100,11.447977104068688,7.855738393201874e-20,7.855738393201874e-20
x3_muscular,gender,d_approach_retreat,-,-0.11,1.375433815862538,100,-0.7997476776519322,0.4257717927046667,0.638657689057
x3_muscular,gender,d_latency,-,0.45,2.668086743096421,100,1.6866018361822714,0.09482883268957713,0.2844864980687314
x3_muscular,gender,d_peak_speed,-,0.0006184963136911392,0.003529526128134808,100,1.7523494407958553,0.08280987702843502,0.24842963108530508
x3_muscular,gender,d_time_to_half,-,0.01,1.3446113929235457,100,0.07437093016337841,0.9408653059891994,0.9408653059891994
x3_muscular,gender,pull_AUC,-,-0.8685287342239171,9.89900714971279,100,-0.8773897433230123,0.3823992222862619,0.38239922228626194
x3_muscular,gender,pull_MAD,-,-2.5912853953428567,23.35314952567097,100,-1.109608531600581,0.2698558031645089,0.39107615169812293
x3_muscular,gender,pull_early,-,-0.035216372460126835,0.6483646669746979,100,-0.5431568722652361,0.5882426725472191,0.7594920232213019
x3_muscular,gender,pull_final,-,-2.924666740000248,24.487244318714893,91,-1.1393500297762198,0.25758056959672143,0.3863708543950821
x3_muscular,gender,pull_release,-,-2.579256002791226,22.817022525506122,100,-1.1304086674358989,0.2610352635675102,0.2610352635675102
x3_muscular,gender,pull_tcp,-,-1.8664190731942654,21.386270773172562,100,-0.8727183401865205,0.3849284236242978,0.4645612456750263
x3_muscular,gender,q_exploded,-,0.0,0.0,100,nan,nan,nan
x3_muscular,gender,q_jerk_in_grasp,-,0.0,0.0,100,nan,nan,nan
x3_muscular,gender,q_tile_drift,-,0.00035644091665744783,0.00110840675046993,100,3.2157952530181535,0.0017575241946123892,0.0026362862919185838
x3_muscular,gender,xpos_reversals,-,0.91,0.6681045100608409,100,13.620623514682318,1.9900978979862052e-24,2.985146846979308e-24
x3_sports,gender,d_approach_retreat,-,0.25,1.7269404252385872,100,1.4476469271686716,0.15087522224878938,0.45262566674636817
x3_sports,gender,d_latency,-,0.35,2.6831874607442074,100,1.3044187374926244,0.1951152342395654,0.29267285135934806
x3_sports,gender,d_peak_speed,-,0.0004321293532848358,0.0036330020416473576,100,1.1894552998623968,0.23710547915822017,0.3556582187373303
x3_sports,gender,d_time_to_half,-,-0.205,1.3597663940782794,100,-1.5076119022558994,0.13483844962490937,0.4045153488747281
x3_sports,gender,pull_AUC,-,-1.0392217078114043,10.684621110661656,100,-0.9726331865660789,0.33310612259295946,0.38239922228626194
x3_sports,gender,pull_MAD,-,-2.0573377399123274,23.882477773121757,100,-0.8614423341901873,0.39107615169812293,0.39107615169812293
x3_sports,gender,pull_early,-,0.1697168666869402,5.528327661602801,100,0.3069949486997936,0.7594920232213019,0.7594920232213019
x3_sports,gender,pull_final,-,0.12609839970455244,28.527401583549445,89,0.041700605647914245,0.9668318402768116,0.9668318402768116
x3_sports,gender,pull_release,-,-3.7966719099495094,22.787198794025226,100,-1.666142444390748,0.09884618369893763,0.14826927554840647
x3_sports,gender,pull_tcp,-,-1.5903352515306324,21.660743203633103,100,-0.7342016091414119,0.4645612456750263,0.4645612456750263
x3_sports,gender,q_exploded,-,0.01,0.07035264706814483,100,1.421410624438029,0.15833990565972564,nan
x3_sports,gender,q_jerk_in_grasp,-,0.0,0.0,100,nan,nan,nan
x3_sports,gender,q_tile_drift,-,0.0016933881491422653,0.006922185273306316,100,2.446320175324395,0.016196182368891063,0.016196182368891063
x3_sports,gender,xpos_reversals,-,0.935,0.6421829878617075,100,14.559713005062507,2.385502590008167e-26,7.156507770024501e-26
