topic,demo,metric,pol,mean,sd,n,t,p,q
x3_intellectual_disability,all→white,d_approach_retreat,-,0.373,4.654302690364426,1000,2.5342777333428,0.011419722528170676,0.17129583792256015
x3_intellectual_disability,all→white,d_latency,-,0.2615,3.575353255400213,1000,2.3128780544552563,0.02093176008225251,0.21872959960988636
x3_intellectual_disability,all→white,d_peak_speed,-,-0.0008741615964099765,0.0049118095972912066,1000,-5.627949603805673,2.3681730702419932e-08,3.5522596053629896e-07
x3_intellectual_disability,all→white,d_time_to_half,-,0.45,8.676882406042408,1000,1.640018707738628,0.10131609150754646,0.3282499455254804
x3_intellectual_disability,all→white,pull_AUC,-,4.760211220170114,22.357156731652353,1000,6.733016089615383,2.7986488761284924e-11,4.1979733141927384e-10
x3_intellectual_disability,all→white,pull_MAD,-,8.324838705872098,43.38565117953019,1000,6.067778343385798,1.8385900249199924e-09,2.7578850373799885e-08
x3_intellectual_disability,all→white,pull_early,-,-0.06758102483290739,21.243682924703872,1000,-0.10059930090176043,0.9198887367610676,0.9198887367610676
x3_intellectual_disability,all→white,pull_release,-,9.506030872755218,46.109033972114986,1000,6.519483597067841,1.1178833035489347e-10,1.676824955323402e-09
x3_intellectual_disability,all→white,pull_tcp,-,9.710754465777427,56.075782730192294,1000,5.476178916353216,5.4987153885288304e-08,8.248073082793245e-07
x3_intellectual_disability,all→white,q_exploded,-,0.013,0.07960739499152913,1000,5.164044067333609,2.9160970068676894e-07,2.187072755150767e-06
x3_intellectual_disability,all→white,q_jerk_in_grasp,-,0.0,0.0,1000,nan,nan,nan
x3_intellectual_disability,all→white,q_tile_drift,-,0.008436084415763616,0.02628657615860784,1000,10.148617730319408,4.236131153322238e-23,1.2708393459966714e-22
x3_intellectual_disability,all→white,xpos_reversals,-,1.5015,1.2624743924498396,1000,37.60995023058635,1.471115466941948e-193,1.103336600206461e-192
x3_intellectual_disability,asian→white,d_approach_retreat,-,0.492,4.695115807922015,250,1.6568713876851455,0.09880493533340012,0.4066149095018721
x3_intellectual_disability,asian→white,d_latency,-,0.22,3.5541705803261925,250,0.9787108827697205,0.32867277981921117,0.547787966365352
x3_intellectual_disability,asian→white,d_peak_speed,-,-0.001112905379384756,0.0038718748140903736,250,-4.544717983006932,8.585278517019408e-06,4.292639258509704e-05
x3_intellectual_disability,asian→white,d_time_to_half,-,-0.1,8.299126581034423,250,-0.19051870273885044,0.8490579261858253,0.9835059308569537
x3_intellectual_disability,asian→white,pull_AUC,-,4.0208196291507985,22.450183055315414,250,2.8318139004705403,0.005006870346257923,0.015212460160805519
x3_intellectual_disability,asian→white,pull_MAD,-,7.708079253523611,41.44438440029355,250,2.940698381570414,0.003582982461087287,0.017914912305436435
x3_intellectual_disability,asian→white,pull_early,-,-1.2185412350576375,21.39334717728878,250,-0.9005990726190555,0.368671733257517,0.6144528887625283
x3_intellectual_disability,asian→white,pull_release,-,9.254494261927903,45.143361621165305,250,3.2413714231385615,0.001351887194177329,0.006759435970886644
x3_intellectual_disability,asian→white,pull_tcp,-,7.878058107104152,56.49723963604712,250,2.2047632165827777,0.028385506711819743,0.07096376677954937
x3_intellectual_disability,asian→white,q_exploded,-,0.012,0.0766780155734951,250,2.4744597025759245,0.014010888417100414,0.017513610521375518
x3_intellectual_disability,asian→white,q_jerk_in_grasp,-,0.0,0.0,250,nan,nan,nan
x3_intellectual_disability,asian→white,q_tile_drift,-,0.008687717407941819,0.03395034042289412,250,4.046052901794202,6.954279386746564e-05,7.451013628657033e-05
x3_intellectual_disability,asian→white,xpos_reversals,-,1.51,1.3044948552252849,250,18.302254116707914,5.4173133386675995e-48,7.387245461819453e-48
x3_intellectual_disability,black→white,d_approach_retreat,-,0.308,4.779383435559066,250,1.01894055212786,0.3092201804891748,0.5153669674819581
x3_intellectual_disability,black→white,d_latency,-,0.414,3.6571989852441282,250,1.7898710961475308,0.07468969002767792,0.3734484501383896
x3_intellectual_disability,black→white,d_peak_speed,-,-0.0009749334529042244,0.005494100071504267,250,-2.8057463807951093,0.00541657588036435,0.011606948315066465
x3_intellectual_disability,black→white,d_time_to_half,-,0.71,9.934064755691958,250,1.1300596452389235,0.25953847487382936,0.4866346403884301
x3_intellectual_disability,black→white,pull_AUC,-,6.003715874847001,22.63568592521223,250,4.193691468364222,3.8178946828520324e-05,0.0002863421012139024
x3_intellectual_disability,black→white,pull_MAD,-,12.162307887613425,46.20902159659211,250,4.161589360715446,4.355812263677072e-05,0.0003266859197757804
x3_intellectual_disability,black→white,pull_early,-,0.3123732536332683,21.883642162865492,250,0.22569619678638747,0.8216228535287176,0.9198887367610676
x3_intellectual_disability,black→white,pull_release,-,12.154714222066104,46.54371910091396,250,4.129083579122039,4.973759829473601e-05,0.00037303198721052005
x3_intellectual_disability,black→white,pull_tcp,-,13.2079135091044,56.41797775742373,250,3.7015762960221568,0.0002638066348462283,0.0019785497613467123
x3_intellectual_disability,black→white,q_exploded,-,0.014,0.08265183180792075,250,2.678215731820878,0.007894212526393,0.013157020877321667
x3_intellectual_disability,black→white,q_jerk_in_grasp,-,0.0,0.0,250,nan,nan,nan
x3_intellectual_disability,black→white,q_tile_drift,-,0.009432116344571114,0.029958262437729477,250,4.978087575429966,1.1999244939127394e-06,1.384528262207007e-06
x3_intellectual_disability,black→white,xpos_reversals,-,1.506,1.2398033915904556,250,19.206231361023487,4.7159211290623793e-51,8.842352116991961e-51
x3_intellectual_disability,latino→white,d_approach_retreat,-,0.386,4.64157093265756,250,1.314898764378152,0.18975362443420699,0.4066149095018721
x3_intellectual_disability,latino→white,d_latency,-,0.262,3.4003832762944253,250,1.218269647336628,0.22427458098045902,0.42051483933836065
x3_intellectual_disability,latino→white,d_peak_speed,-,-0.0006037948504090309,0.005472981892403858,250,-1.7443571021340885,0.08233076023010238,0.09499703103473352
x3_intellectual_disability,latino→white,d_time_to_half,-,0.864,7.931275086516163,250,1.7224266392111804,0.08623394196028339,0.3282499455254804
x3_intellectual_disability,latino→white,pull_AUC,-,5.144671854754024,22.74363238193014,250,3.5765792820568376,0.0004181581655828977,0.0020907908279144886
x3_intellectual_disability,latino→white,pull_MAD,-,6.698315409719945,43.49976734990605,250,2.434717984872709,0.015606627634071774,0.04681988290221532
x3_intellectual_disability,latino→white,pull_early,-,1.462895924388431,21.859917605015607,250,1.0581199765783846,0.29102616275859167,0.5456740551723593
x3_intellectual_disability,latino→white,pull_release,-,9.04128564032726,46.319965803805225,250,3.086256121249044,0.002256019154837834,0.008460071830641878
x3_intellectual_disability,latino→white,pull_tcp,-,8.493418140802532,54.59543360568072,250,2.4597795704963534,0.01458262898092728,0.043747886942781845
x3_intellectual_disability,latino→white,q_exploded,-,0.014,0.08265183180792075,250,2.678215731820878,0.007894212526393,0.013157020877321667
x3_intellectual_disability,latino→white,q_jerk_in_grasp,-,0.0,0.0,250,nan,nan,nan
x3_intellectual_disability,latino→white,q_tile_drift,-,0.00677214714884758,0.009184718144735557,250,11.658174645483513,2.3741769678029587e-25,1.780632725852219e-24
x3_intellectual_disability,latino→white,xpos_reversals,-,1.56,1.2084043047984483,250,20.411848626629478,4.338476477972678e-55,1.626928679239754e-54
x3_intellectual_disability,middle_eastern→white,d_approach_retreat,-,0.306,4.522962831052709,250,1.069715803729371,0.28578310531923623,0.5153669674819581
x3_intellectual_disability,middle_eastern→white,d_latency,-,0.15,3.698542532872899,250,0.6412548251227015,0.5219469256421108,0.7117458076937875
x3_intellectual_disability,middle_eastern→white,d_peak_speed,-,-0.0008050127029418945,0.004638800547336819,250,-2.7438921556202853,0.006513256557974157,0.012212356046201543
x3_intellectual_disability,middle_eastern→white,d_time_to_half,-,0.326,8.428218284656328,250,0.6115779648776194,0.5413749856846777,0.8120624785270165
x3_intellectual_disability,middle_eastern→white,pull_AUC,-,3.8716375219286294,21.64928796035789,250,2.8276202123328806,0.005070820053601839,0.015212460160805519
x3_intellectual_disability,middle_eastern→white,pull_MAD,-,6.730652272631414,42.266084493571036,250,2.517880657166306,0.012434567084964328,0.04662962656861623
x3_intellectual_disability,middle_eastern→white,pull_early,-,-0.8270520422956904,19.793498560166235,250,-0.6606634469389958,0.5094389182214679,0.7641583773322018
x3_intellectual_disability,middle_eastern→white,pull_release,-,7.573629366699606,46.5718118855235,250,2.5712891535742473,0.010713600524201772,0.032140801572605314
x3_intellectual_disability,middle_eastern→white,pull_tcp,-,9.263628106098622,56.94674125244278,250,2.5720667739496847,0.01069020079240809,0.04008825297153033
x3_intellectual_disability,middle_eastern→white,q_exploded,-,0.012,0.07667801557349509,250,2.4744597025759245,0.014010888417100414,0.017513610521375518
x3_intellectual_disability,middle_eastern→white,q_jerk_in_grasp,-,0.0,0.0,250,nan,nan,nan
x3_intellectual_disability,middle_eastern→white,q_tile_drift,-,0.008852356761693955,0.025174707171577507,250,5.559868052596527,6.942135059469008e-08,9.466547808366828e-08
x3_intellectual_disability,middle_eastern→white,xpos_reversals,-,1.43,1.2987868915100094,250,17.40877230745415,6.042596884622272e-45,6.972227174564161e-45
x3_muscular,all→white,d_approach_retreat,-,-0.1125,4.705925997026461,1000,-0.755974991943636,0.449842406696086,0.674763610044129
x3_muscular,all→white,d_latency,-,-0.1365,3.3201115780784973,1000,-1.3001096212037553,0.19386327393583713,0.42051483933836065
x3_muscular,all→white,d_peak_speed,-,-0.000796742107719183,0.00472365461124963,1000,-5.333835717275926,1.18942365274983e-07,8.920677395623725e-07
x3_muscular,all→white,d_time_to_half,-,0.3685,7.823916629247875,1000,1.489406614349455,0.13669594828453943,0.3417398707113486
x3_muscular,all→white,pull_AUC,-,0.448672856018588,12.247431677873493,1000,1.158469944253548,0.24694916774270614,0.48686547921988166
x3_muscular,all→white,pull_MAD,-,1.3692229716131987,24.136726628801725,1000,1.7938899841352427,0.07313305128562604,0.1828326282140651
x3_muscular,all→white,pull_early,-,1.6694120341271625,17.405862054394916,1000,3.0329692172894207,0.002484151541821328,0.01863113656365996
x3_muscular,all→white,pull_release,-,-0.17831652917448082,23.830686712800155,1000,-0.236621958671608,0.8129985914994606,0.8443066483012884
x3_muscular,all→white,pull_tcp,-,-3.460683201919892,37.42279297060658,1000,-2.9243250729433377,0.0035300123026491084,0.01765006151324554
x3_muscular,all→white,q_exploded,-,0.0125,0.07810153551531396,1000,5.061164353721841,4.958590671393364e-07,2.4792953356966823e-06
x3_muscular,all→white,q_jerk_in_grasp,-,0.0,0.0,1000,nan,nan,nan
x3_muscular,all→white,q_tile_drift,-,0.0066050016172230245,0.020523195832994636,1000,10.177191325115707,3.247785060055055e-23,1.2179193975206456e-22
x3_muscular,all→white,xpos_reversals,-,1.0165,0.8474644216401924,1000,37.930267743156264,1.0048741640881256e-195,1.5073112461321883e-194
x3_muscular,asian→white,d_approach_retreat,-,0.114,4.721139760965595,250,0.3817930325213077,0.7029405031092456,0.878675628886557
x3_muscular,asian→white,d_latency,-,-0.302,3.315382791203579,250,-1.4402678567082674,0.1510477777836365,0.42051483933836065
x3_muscular,asian→white,d_peak_speed,-,-0.0005506517142057418,0.004351183922149442,250,-2.000965306823951,0.04648159847736741,0.05810199809670926
x3_muscular,asian→white,d_time_to_half,-,0.222,7.424162495192308,250,0.47279786845451827,0.6367715554457001,0.8683248483350456
x3_muscular,asian→white,pull_AUC,-,0.6308685888294678,11.312238640009447,250,0.8817802154126546,0.37874607038664954,0.5164719141636129
x3_muscular,asian→white,pull_MAD,-,1.686443801753921,22.38687623814314,250,1.1911004247947268,0.23474832205675558,0.32011134825921217
x3_muscular,asian→white,pull_early,-,0.45991572458297014,16.393095124738647,250,0.44359567560066443,0.6577201393822463,0.8968910991576086
x3_muscular,asian→white,pull_release,-,-0.27782294507778715,22.344504976481474,250,-0.19659269552545178,0.8443066483012884,0.8443066483012884
x3_muscular,asian→white,pull_tcp,-,-3.0512418691068888,36.82274151452179,250,-1.3101786561223174,0.19134273872732513,0.26092191644635243
x3_muscular,asian→white,q_exploded,-,0.01,0.07014042140491769,250,2.2542476911513574,0.025050382500227265,0.026839695535957782
x3_muscular,asian→white,q_jerk_in_grasp,-,0.0,0.0,250,nan,nan,nan
x3_muscular,asian→white,q_tile_drift,-,0.00622762268781662,0.010128498456443825,250,9.721812263846042,3.8104558385245763e-19,7.144604697233581e-19
x3_muscular,asian→white,xpos_reversals,-,1.062,0.8354326969688574,250,20.09939811599215,4.7633904411278357e-54,1.4290171323383509e-53
x3_muscular,black→white,d_approach_retreat,-,-0.016,4.942820033090227,250,-0.051181756794674786,0.959221722744874,0.9592217227448739
x3_muscular,black→white,d_latency,-,0.136,3.3313504142208332,250,0.6454886281956747,0.519204939261164,0.7117458076937875
x3_muscular,black→white,d_peak_speed,-,-0.0009925514310598373,0.005432988390967288,250,-2.8885789837385065,0.004210528631396446,0.010526321578491116
x3_muscular,black→white,d_time_to_half,-,0.864,8.341452109385553,250,1.6377291762613375,0.10274126159877585,0.3282499455254804
x3_muscular,black→white,pull_AUC,-,0.7853041830126923,12.636317585755044,250,0.9826240348601654,0.3267463040944366,0.4901194561416549
x3_muscular,black→white,pull_MAD,-,0.9114668147685003,24.599425743990263,250,0.5858492747602897,0.5585074356232463,0.6535795577399361
x3_muscular,black→white,pull_early,-,1.6996858847793195,18.53775141656505,250,1.4497116133346837,0.14839729314706296,0.3179941996008492
x3_muscular,black→white,pull_release,-,0.6581805853638798,24.564076624835014,250,0.4236572359793971,0.6721815357629406,0.8405968224814259
x3_muscular,black→white,pull_tcp,-,-3.1125829914817587,34.93220902147845,250,-1.4088504470660366,0.16012691290397305,0.26092191644635243
x3_muscular,black→white,q_exploded,-,0.012,0.0766780155734951,250,2.4744597025759245,0.014010888417100414,0.017513610521375518
x3_muscular,black→white,q_jerk_in_grasp,-,0.0,0.0,250,nan,nan,nan
x3_muscular,black→white,q_tile_drift,-,0.004828522086143493,0.009426222314168033,250,8.099282520470055,2.4753411305290262e-14,4.125568550881711e-14
