topic,demo,metric,pol,mean,sd,n,t,p,q
x3_intellectual_disability,gender,d_approach_retreat,-,-0.169,4.2132460032340315,500,-0.8969224391535576,0.3701928140253137,0.49830672357947964
x3_intellectual_disability,gender,d_latency,-,-0.078,1.2259371287661431,500,-1.422693694092809,0.15544979578166407,0.4663493873449922
x3_intellectual_disability,gender,d_peak_speed,-,-0.0003070185035467148,0.002342415876450436,500,-2.930795727533316,0.0035359710601967527,0.010607913180590258
x3_intellectual_disability,gender,d_time_to_half,-,0.124,3.8953782799476326,500,0.711798468039159,0.476922213912508,0.715383320868762
x3_intellectual_disability,gender,pull_AUC,-,0.17037856417970024,10.033109276731501,500,0.37972082323290723,0.7043142118934052,0.9283343016973603
x3_intellectual_disability,gender,pull_MAD,-,-0.7175323758274317,18.789238209999276,500,-0.8539202869615042,0.39355889443732306,0.5285832208656824
x3_intellectual_disability,gender,pull_early,-,-1.3353082682937383,18.58281085575025,500,-1.6067752516021494,0.10873623784658751,0.16310435676988128
x3_intellectual_disability,gender,pull_final,-,-2.0078609484801935,38.85892987338542,424,-1.063961038939565,0.28795333080948937,0.35550714316927623
x3_intellectual_disability,gender,pull_release,-,1.5113368925231043,24.373728271288247,500,1.3865141971595216,0.16620908259374595,0.49862724778123785
x3_intellectual_disability,gender,pull_tcp,-,1.6011926950886846,26.988874400273406,500,1.326611720886782,0.18524394066439684,0.18524394066439684
x3_intellectual_disability,gender,q_exploded,-,0.013,0.07964726847010825,500,3.649702527891068,0.0002902161439291883,0.0002902161439291883
x3_intellectual_disability,gender,q_jerk_in_grasp,-,0.0,0.0,500,nan,nan,nan
x3_intellectual_disability,gender,q_tile_drift,-,0.0004306960850954056,0.0012633604528187103,500,7.62304789395334,1.2589696963660018e-13,1.8884545445490028e-13
x3_intellectual_disability,gender,xpos_reversals,-,0.734,0.685699911577561,500,23.935746057030045,6.89500471587011e-85,6.89500471587011e-85
x3_muscular,gender,d_approach_retreat,-,0.129,4.2566532856680706,500,0.6776515486207869,0.4983067235794797,0.49830672357947964
x3_muscular,gender,d_latency,-,-0.049,1.099325262178637,500,-0.9966780048368011,0.3194038853743864,0.47910582806157964
x3_muscular,gender,d_peak_speed,-,-0.00031966250389814377,0.0027239014402855775,500,-2.6241297794501026,0.008953215793916922,0.013429823690875383
x3_muscular,gender,d_time_to_half,-,-0.319,3.750048630279202,500,-1.9021238259764257,0.05773047798053743,0.1731914339416123
x3_muscular,gender,pull_AUC,-,-0.44137501287226316,10.159986978603845,500,-0.971403343754923,0.33181808653362654,0.9283343016973603
x3_muscular,gender,pull_MAD,-,-0.6093341784970835,16.728974637856346,500,-0.8144627352415317,0.4157684232924024,0.5285832208656824
x3_muscular,gender,pull_early,-,0.6998759254813196,18.40184361010787,500,0.8504420417594422,0.3954872466856173,0.39548724668561724
x3_muscular,gender,pull_final,-,1.8089352922950999,39.35490979686321,405,0.9250210637538864,0.35550714316927623,0.35550714316927623
x3_muscular,gender,pull_release,-,0.2583926807856187,22.827279565899758,500,0.2531110189705487,0.8002866637898588,0.8002866637898588
x3_muscular,gender,pull_tcp,-,1.5454683860298246,24.65136723314778,500,1.4018582967652704,0.16157927921561938,0.18524394066439684
x3_muscular,gender,q_exploded,-,0.015,0.08537903231072974,500,3.9284844012318096,9.752827772523931e-05,0.00014629241658785895
x3_muscular,gender,q_jerk_in_grasp,-,0.0,0.0,500,nan,nan,nan
x3_muscular,gender,q_tile_drift,-,0.000560818761587143,0.0020114576953490578,500,6.234428279877306,9.664874023323144e-10,9.664874023323144e-10
x3_muscular,gender,xpos_reversals,-,1.025,0.7469879396375338,500,30.682820368551504,5.976503001734645e-117,1.7929509005203934e-116
x3_sports,gender,d_approach_retreat,-,-0.184,3.8258879802831856,500,-1.075401344682098,0.2827147669261511,0.49830672357947964
x3_sports,gender,d_latency,-,-0.044,1.4307894033131734,500,-0.6876413173187,0.4919981739074727,0.49199817390747275
x3_sports,gender,d_peak_speed,-,-7.818428426980973e-05,0.0034603524164003763,500,-0.5052241892209458,0.6136244476655891,0.6136244476655891
x3_sports,gender,d_time_to_half,-,0.043,4.654996130820725,500,0.20655424909137043,0.8364422457864672,0.8364422457864672
x3_sports,gender,pull_AUC,-,-0.04297576922212045,10.679055205902053,500,-0.08998618277850486,0.9283343016973602,0.9283343016973603
x3_sports,gender,pull_MAD,-,-0.47180469525977964,16.729590837991292,500,-0.6306115797576264,0.5285832208656824,0.5285832208656824
x3_sports,gender,pull_early,-,-1.6496583178639412,18.34056367122268,500,-2.0112512377029996,0.044836159526132825,0.13450847857839848
x3_sports,gender,pull_final,-,-1.9165485817829218,37.19201365910446,424,-1.061092068105315,0.28925351893095086,0.35550714316927623
x3_sports,gender,pull_release,-,-0.4953735191375017,26.125743509133507,500,-0.42398367061113534,0.6717604320031088,0.8002866637898588
x3_sports,gender,pull_tcp,-,-3.3942837746581063,26.9204161753742,500,-2.81936549777526,0.005003181553758753,0.015009544661276259
x3_sports,gender,q_exploded,-,0.019,0.10079344540829303,500,4.2150847607596935,2.964385448506054e-05,8.893156345518162e-05
x3_sports,gender,q_jerk_in_grasp,-,0.0,0.0,500,nan,nan,nan
x3_sports,gender,q_tile_drift,-,0.0006341755390167237,0.0018312844494180692,500,7.743524581118918,5.4282512900935326e-14,1.6284753870280598e-13
x3_sports,gender,xpos_reversals,-,0.841,0.7157118742720061,500,26.275003065865395,3.5820955216882677e-96,5.373143282532402e-96
