topic,demo,metric,d,dz,n_pos,n_neg,t,p,q
criminal,asian→black,d_approach_retreat,-0.092,-0.024776558662980928,250,250,-0.27701034709468325,0.7818895716971394,0.9788040824872087
criminal,asian→black,d_latency,-0.08200000000000002,-0.03159157829493481,250,250,-0.35320458291990564,0.7241005360262021,0.8490747813390584
criminal,asian→black,d_peak_speed,4.978521913290024e-05,0.014242214329702081,250,250,0.15923279695667727,0.8735568926704044,0.9455530007101138
criminal,asian→black,d_time_to_half,-0.136,-0.0417828102655263,250,250,-0.46714602022346424,0.6406003917452637,0.9671091765318611
criminal,asian→black,pull_AUC,-2.3783487955951257,-0.136128328026578,250,250,-1.5219609756540913,0.12866559318356346,0.35008216988970076
criminal,asian→black,pull_MAD,-4.897566587932524,-0.1280197348162207,250,250,-1.4313041475528303,0.1529808653427424,0.38245216335685606
criminal,asian→black,pull_early,-0.2359285654034471,-0.03193602794584504,250,250,-0.3570556470912124,0.7212103684509021,0.9164278349250786
criminal,asian→black,pull_final,-4.466653837073276,-0.07426516279805741,97,118,-0.5347598443522802,0.5934930665938862,0.9273646528276573
criminal,asian→black,pull_release,-4.707476417301223,-0.13210000787381715,250,250,-1.4769229871705627,0.14034170184388334,0.32386546579357695
criminal,asian→black,pull_tcp,4.113362905103713,0.04868567751979108,250,250,0.5443224223244311,0.5864656574385874,0.8080617890073593
criminal,asian→black,q_exploded,0.023999999999999994,0.10573808473366217,250,250,1.1821877263755067,0.2377014155156782,0.3961690258594637
criminal,asian→black,q_jerk_in_grasp,0.012000000000000004,0.07390325286794258,250,250,0.8262634858553796,0.40905140544024765,0.45450156160027516
criminal,asian→black,q_tile_drift,0.011194241970777535,0.011224392661195159,250,250,0.12549252498291072,0.9002049434215595,0.9312464931947168
criminal,asian→black,xpos_reversals,0.2620000000000001,0.3139846045589178,250,250,3.510454598410653,0.0004888198429554699,0.004643559449275452
criminal,asian→latino,d_approach_retreat,0.176,0.042968430036295635,250,250,0.480401652238004,0.6311583743452349,0.9788040824872087
criminal,asian→latino,d_latency,-0.45599999999999996,-0.1815178527186947,250,250,-2.0294312890439814,0.04297385072696281,0.31246062072872827
criminal,asian→latino,d_peak_speed,0.0006861037686467171,0.102932518732619,250,250,1.150820544907033,0.2503726510058231,0.6251868676206269
criminal,asian→latino,d_time_to_half,0.16799999999999998,0.04467490201875205,250,250,0.4994805890103609,0.6176776540120529,0.9671091765318611
criminal,asian→latino,pull_AUC,-1.241338775388122,-0.07141669958344608,250,250,-0.7984629749863317,0.42499333929626526,0.6353416351089988
criminal,asian→latino,pull_MAD,-1.8526275581572553,-0.05019631596903193,250,250,-0.5612118736340681,0.5749104487398906,0.7374856830957964
criminal,asian→latino,pull_early,-0.20355394515208886,-0.029770120030054432,250,250,-0.332840060427649,0.7394143595621248,0.9164278349250786
criminal,asian→latino,pull_final,-3.7455760653919117,-0.059385075767812406,108,123,-0.4492252389827174,0.6537121177946064,0.9273646528276573
criminal,asian→latino,pull_release,-2.962316658697091,-0.08503655590275472,250,250,-0.9507375978551026,0.34220458477164506,0.5350041984215996
criminal,asian→latino,pull_tcp,5.096184940543026,0.06886941779833379,250,250,0.7699834988395414,0.4416751814891895,0.7794267908632755
criminal,asian→latino,q_exploded,0.039999999999999994,0.18863758159988755,250,250,2.10903227784256,0.035455711480949385,0.1329589180535602
criminal,asian→latino,q_jerk_in_grasp,0.0,0.0,250,250,0.0,1.0,1.0
criminal,asian→latino,q_tile_drift,0.08343973241746425,0.09945018728657423,250,250,1.1118868957393266,0.2670969625268839,0.44440709706104337
criminal,asian→latino,xpos_reversals,0.10999999999999999,0.13976873719088123,250,250,1.5626619874405674,0.11876956830184253,0.25450621778966254
