topic,demo,metric,d,dz,n_pos,n_neg,t,p,q
criminal,all→white,d_approach_retreat,0.157,0.0346740611313988,1000,1000,0.7753355774579098,0.4382333267949644,0.7303888779916073
criminal,all→white,d_latency,0.046,0.023015686077401752,1000,1000,0.5146463861786581,0.6068571535561964,0.837064685035949
criminal,all→white,d_peak_speed,-2.1292258054018054e-05,-0.005113296515402031,1000,1000,-0.11433678597551741,0.9089823892432827,0.9672497874715847
criminal,all→white,d_time_to_half,0.39999999999999997,0.06909327154928029,1000,1000,1.5449725197204294,0.12252298894174454,0.7657686808859034
criminal,all→white,pull_AUC,-0.021042087805730914,-0.0014762876907819583,1000,1000,-0.03301079630934648,0.9736693232276772,0.9999732677278087
criminal,all→white,pull_MAD,-1.1961900294176848,-0.03712411796922451,1000,1000,-0.8301205138390746,0.4065734283222814,0.7260239791469311
criminal,all→white,pull_early,-1.089003655547276,-0.06085517420342935,1000,1000,-1.3607630630145964,0.17374206162388942,0.5664494635041625
criminal,all→white,pull_final,0.7604283008601981,0.020439465520243418,849,859,0.42232326539209397,0.6728423658719398,0.9658238363061311
criminal,all→white,pull_release,0.29285841246382915,0.011710547149332695,1000,1000,0.2618557947962429,0.7934597748321719,0.9412031647479968
criminal,all→white,pull_tcp,0.10067238970077597,0.003974792832909456,1000,1000,0.08887906970864509,0.9291869892159146,0.9588945665944165
criminal,all→white,q_exploded,0.0005000000000000004,0.0080911935919405,1000,1000,0.18092458890689653,0.8564451366279882,0.947540953169788
criminal,all→white,q_jerk_in_grasp,0.0,nan,1000,1000,nan,nan,nan
criminal,all→white,q_tile_drift,0.0001444605737924575,0.08741547041429329,1000,1000,1.9546693413148146,0.05077636608503316,0.14104546134731433
criminal,all→white,xpos_reversals,-0.07650000000000001,-0.10354892519618468,1000,1000,-2.315424357357096,0.020690599886196606,0.0738949995935593
criminal,asian→white,d_approach_retreat,0.056,0.012685245815263306,250,250,0.14182535977111746,0.8872756879677521,0.9242455082997418
criminal,asian→white,d_latency,-0.132,-0.06729849580939493,250,250,-0.7524200570664589,0.4521640738997158,0.837064685035949
criminal,asian→white,d_peak_speed,0.00012184657156467439,0.03468090039951439,250,250,0.38774425407106894,0.6983712896667688,0.8729641120834609
criminal,asian→white,d_time_to_half,0.41000000000000003,0.08609958830491071,250,250,0.962622661422631,0.3362052936087295,0.8237530051974171
criminal,asian→white,pull_AUC,1.0338687204735963,0.0708207158699664,250,250,0.7917996745022149,0.4288635438924463,0.8674729632218642
criminal,asian→white,pull_MAD,-1.1403309493110276,-0.03434406398447679,250,250,-0.383978308464462,0.7011687438925192,0.8874204477205123
criminal,asian→white,pull_early,-1.8446269111707803,-0.10093432139339027,250,250,-1.1284800194921596,0.2596618944155788,0.6100723999474873
criminal,asian→white,pull_final,0.8461187535036147,0.02005060145651175,215,209,0.20658161849914414,0.8364370082351815,0.9658238363061311
criminal,asian→white,pull_release,1.7042700456950115,0.06704038610688665,250,250,0.749534302864155,0.45389116977046706,0.8445281894757631
criminal,asian→white,pull_tcp,-1.3422984143253416,-0.053417397691923794,250,250,-0.5972246621014099,0.550629251833241,0.8307735751320552
criminal,asian→white,q_exploded,-0.01,-0.1505565460378509,250,250,-1.683273356991056,0.09313741124736973,0.31586499295313497
criminal,asian→white,q_jerk_in_grasp,0.0,nan,250,250,nan,nan,nan
criminal,asian→white,q_tile_drift,0.000209307849407196,0.1200100319145558,250,250,1.3417529467143299,0.18032514050683357,0.25045158403726886
criminal,asian→white,xpos_reversals,-0.21999999999999986,-0.29393361809709,250,250,-3.2862777546877786,0.0010869889319862164,0.004529120549942568
criminal,black→white,d_approach_retreat,-0.164,-0.036627987956494974,250,250,-0.4095133547488318,0.6823391005846187,0.8309919415179671
criminal,black→white,d_latency,0.094,0.03950847697731099,250,250,0.4417182010437639,0.6588968583910264,0.837064685035949
criminal,black→white,d_peak_speed,-7.523266226053238e-05,-0.016418730561890582,250,250,-0.1835669882032033,0.8544313243426841,0.9672497874715847
criminal,black→white,d_time_to_half,1.298,0.1878939228304693,250,250,2.100717920040145,0.03621731840436451,0.4527164800545564
criminal,black→white,pull_AUC,-0.7071493601664545,-0.048410936178569536,250,250,-0.5412507207484268,0.5885850614488541,0.8674729632218642
criminal,black→white,pull_MAD,-2.902643363792448,-0.09574120198057309,250,250,-1.0704191793804947,0.2849714128207349,0.593690443376531
criminal,black→white,pull_early,-2.019292576238513,-0.11112951349813238,250,250,-1.2424657324415223,0.21464976959467513,0.5962493599852087
criminal,black→white,pull_final,2.2768834781742058,0.06088600123470148,209,219,0.6294896551727556,0.5293674940473648,0.9452990965131515
criminal,black→white,pull_release,-0.1708487887517549,-0.006842968831275194,250,250,-0.07650671737321811,0.9390469320707631,0.9412031647479968
criminal,black→white,pull_tcp,-0.9890122988726944,-0.038883411711691185,250,250,-0.4347297589222647,0.6639477275662906,0.8307735751320552
criminal,black→white,q_exploded,0.004,0.0570517480957798,250,250,0.6378579348867891,0.5238706016322902,0.8185478150504534
criminal,black→white,q_jerk_in_grasp,0.0,nan,250,250,nan,nan,nan
criminal,black→white,q_tile_drift,5.614876747131356e-05,0.03671671782682604,250,250,0.4105053848573069,0.6816121015742186,0.7650041858934745
criminal,black→white,xpos_reversals,0.04200000000000004,0.056882024599735966,250,250,0.6359603685141245,0.5250958499806966,0.6251141071198768
criminal,latino→white,d_approach_retreat,0.546,0.12299803149198936,250,250,1.3751597975737402,0.16970023985233207,0.5358431510398103
criminal,latino→white,d_latency,0.09,0.049058977169743855,250,250,0.5484960392907875,0.5836001312413654,0.837064685035949
criminal,latino→white,d_peak_speed,0.0003446583449840545,0.10684205915828908,250,250,1.1945305356699416,0.23286911665639407,0.48836897211781033
criminal,latino→white,d_time_to_half,0.19,0.03492843752324007,250,250,0.3905118032490959,0.6963377463173261,0.8237530051974171
criminal,latino→white,pull_AUC,-0.7346052927847048,-0.052731587695158275,250,250,-0.5895570732393267,0.5557588866580017,0.8674729632218642
criminal,latino→white,pull_MAD,0.07654944295682065,0.002335008374054347,250,250,0.026106187262083882,0.9791833687466404,0.9791833687466404
criminal,latino→white,pull_early,1.6812185443937777,0.09909527250369594,250,250,1.1079188278356495,0.2684318559768944,0.6100723999474873
criminal,latino→white,pull_final,-0.9237466713087314,-0.02833959462197937,208,217,-0.29144239377379605,0.7708640464531153,0.9658238363061311
criminal,latino→white,pull_release,-2.975061524659395,-0.12267173809290537,250,250,-1.3715117264689338,0.1708347834580404,0.6111039119905415
criminal,latino→white,pull_tcp,-1.2808730811811984,-0.05073128623668276,250,250,-0.5671930230561106,0.5708403483806901,0.8307735751320552
criminal,latino→white,q_exploded,0.008,0.14704691467464537,250,250,1.6440344854705922,0.1010767977450032,0.31586499295313497
criminal,latino→white,q_jerk_in_grasp,0.0,nan,250,250,nan,nan,nan
criminal,latino→white,q_tile_drift,-4.647225141525253e-06,-0.0035879600747020586,250,250,-0.040114613137945135,0.9680187913896106,0.9680187913896106
criminal,latino→white,xpos_reversals,-0.10999999999999999,-0.15278908217526949,250,250,-1.7082338698185202,0.08822913796093762,0.2666414159808249
criminal,middle_eastern→white,d_approach_retreat,0.19,0.03977638093264968,250,250,0.4447134583216558,0.6567226888101585,0.8309919415179671
criminal,middle_eastern→white,d_latency,0.132,0.07463585787957316,250,250,0.8344542588886944,0.4044273477211231,0.837064685035949
criminal,middle_eastern→white,d_peak_speed,-0.00047644128650426863,-0.09393320809243683,250,250,-1.0502051931966103,0.2942675378893769,0.5254777462310302
criminal,middle_eastern→white,d_time_to_half,-0.298,-0.05111356877892902,250,250,-0.5714670718114809,0.5679751721452746,0.8237530051974171
criminal,middle_eastern→white,pull_AUC,0.32371758125464,0.023448043236477246,250,250,0.2621570930805865,0.793308808783943,0.9695064189057592
