topic,demo,metric,pol,mean,sd,n,t,p,q
x3_intellectual_disability,gender,d_approach_retreat,-,-0.044,3.9831891232004497,500,-0.24700557258736902,0.8050054997119676,0.8050054997119677
x3_intellectual_disability,gender,d_latency,-,-0.049,3.245175083511719,500,-0.3376314931486624,0.7357828881475306,0.7357828881475306
x3_intellectual_disability,gender,d_peak_speed,-,-5.187943764030934e-05,0.003934136900199668,500,-0.2948701383327696,0.7682157215346535,0.8798574642510696
x3_intellectual_disability,gender,d_time_to_half,-,-0.156,3.8750090826708474,500,-0.9001955790243948,0.36845040086335945,0.5526756012950391
x3_intellectual_disability,gender,pull_AUC,-,-4.78484278781272,22.807677496817124,500,-4.691066741316364,3.514035285388529e-06,1.0542105856165588e-05
x3_intellectual_disability,gender,pull_MAD,-,-11.160917517645284,47.34087081081361,500,-5.271675369144769,2.0164067986554006e-07,6.049220395966202e-07
x3_intellectual_disability,gender,pull_early,-,-0.7301908602006735,9.997018503764787,500,-1.6332433508479256,0.1030485946019038,0.1545728919028557
x3_intellectual_disability,gender,pull_release,-,-10.135614237806294,43.51315555868762,500,-5.208521914454587,2.788940408397312e-07,8.366821225191935e-07
x3_intellectual_disability,gender,pull_tcp,-,-10.216939011123031,65.3836016089898,500,-3.494113139784493,0.0005179768304990807,0.001553930491497242
x3_intellectual_disability,gender,q_exploded,-,0.063,0.16908038429310898,500,8.331675088830995,7.761427666586166e-16,1.1642141499879248e-15
x3_intellectual_disability,gender,q_jerk_in_grasp,-,0.008,0.06280038037743962,500,2.8484769857261236,0.0045742611749449895,0.0045742611749449895
x3_intellectual_disability,gender,q_tile_drift,-,0.12880953716486693,0.7551963505907838,500,3.813933701157414,0.0001539079758673072,0.00023086196380096082
x3_intellectual_disability,gender,xpos_reversals,-,0.958,0.7206070698363959,500,29.72706225226385,1.6367935030907283e-112,2.4551902546360926e-112
x3_muscular,gender,d_approach_retreat,-,0.257,3.723194240259485,500,1.5434850645272669,0.12334704021551349,0.3700411206465405
x3_muscular,gender,d_latency,-,-0.058,3.1436286042729678,500,-0.41255491351206197,0.6801099294110524,0.7357828881475306
x3_muscular,gender,d_peak_speed,-,-0.00021867068484425543,0.003725119645243366,500,-1.3126088892810415,0.18991815687921115,0.5697544706376334
x3_muscular,gender,d_time_to_half,-,0.244,3.943420486108541,500,1.3835719229839474,0.16710818273845437,0.5013245482153631
x3_muscular,gender,pull_AUC,-,-1.6352355147406485,21.61511633515169,500,-1.6916391813425273,0.09133912930954399,0.09133912930954398
x3_muscular,gender,pull_MAD,-,-3.7473323877569054,43.53985830728492,500,-1.924510156687637,0.05485893618823444,0.05485893618823443
x3_muscular,gender,pull_early,-,0.288707775209332,9.254449172635827,500,0.6975782123366782,0.4857659031925473,0.48576590319254737
x3_muscular,gender,pull_release,-,-4.126785109838238,40.17907189438001,500,-2.2966613211946685,0.022051459651696304,0.022051459651696304
x3_muscular,gender,pull_tcp,-,0.02721679722890258,68.39692286501392,500,0.008897857708271872,0.9929041864816914,0.9929041864816913
x3_muscular,gender,q_exploded,-,0.054,0.15853790883279034,500,7.616327960547341,1.3190645323029447e-13,1.3190645323029447e-13
x3_muscular,gender,q_jerk_in_grasp,-,0.019,0.10079344540829303,500,4.2150847607596935,2.964385448506054e-05,4.446578172759081e-05
x3_muscular,gender,q_tile_drift,-,0.08164915534108877,0.2407376062515489,500,7.583902843054037,1.6511609580909445e-13,4.953482874272834e-13
x3_muscular,gender,xpos_reversals,-,1.01,0.7272949304317081,500,31.052446026734,1.1791659300295227e-118,3.537497790088568e-118
x3_sports,gender,d_approach_retreat,-,0.113,4.072702396397168,500,0.6204128287915183,0.5352692642342329,0.8029038963513494
x3_sports,gender,d_latency,-,-0.239,3.5052750114379934,500,-1.5246171694905355,0.12798811748083896,0.3839643524425169
x3_sports,gender,d_peak_speed,-,-3.497657924890518e-05,0.005171682941430153,500,-0.1512273851794416,0.8798574642510697,0.8798574642510696
x3_sports,gender,d_time_to_half,-,-0.022,3.913072997090793,500,-0.1257157623728683,0.9000075577066243,0.9000075577066243
x3_sports,gender,pull_AUC,-,-2.5149867056456023,20.035874409139804,500,-2.806805992837755,0.005199245035419849,0.007798867553129774
x3_sports,gender,pull_MAD,-,-4.0720074516936435,41.18039834877704,500,-2.2110727025405486,0.02748345736776719,0.041225186051650785
x3_sports,gender,pull_early,-,-1.117408490786329,9.851604596881858,500,-2.536237949323011,0.011508865388355697,0.03452659616506709
x3_sports,gender,pull_release,-,-4.56042861766764,38.810848773830266,500,-2.627468534652676,0.008867039815044254,0.013300559722566382
x3_sports,gender,pull_tcp,-,3.2047051220433787,81.58240577382185,500,0.8783681276325097,0.3801667131728721,0.5702500697593081
x3_sports,gender,q_exploded,-,0.091,0.20567840726344816,500,9.89322061852831,3.4197668540102104e-21,1.025930056203063e-20
x3_sports,gender,q_jerk_in_grasp,-,0.06,0.18833730879400273,500,7.1236060188548045,3.694916621446981e-12,1.1084749864340942e-11
x3_sports,gender,q_tile_drift,-,0.32345529274642465,2.1066022713972985,500,3.433339231061211,0.0006457997320208094,0.0006457997320208094
x3_sports,gender,xpos_reversals,-,0.824,0.7141737100848453,500,25.799325674434748,6.886515334709403e-94,6.886515334709403e-94
