topic,demo,metric,pol,mean,sd,n,t,p,q
x3_intellectual_disability,all→white,d_approach_retreat,-,-0.21,3.6342784425494696,100,-0.5778313448451232,0.5646899651261504,0.5646899651261504
x3_intellectual_disability,all→white,d_latency,-,0.075,3.329069242326152,100,0.2252881948096536,0.8222194775940268,0.8738397349098683
x3_intellectual_disability,all→white,d_peak_speed,-,0.00019939679652452468,0.0034037951728248775,100,0.585807272178018,0.5593381556120096,0.5593381556120096
x3_intellectual_disability,all→white,d_time_to_half,-,0.07,7.97977873671123,100,0.08772173052613945,0.9302750428790487,0.9302750428790487
x3_intellectual_disability,all→white,pull_AUC,-,-0.7684575286501476,15.262616475264027,100,-0.5034900338979095,0.6157382615114619,0.7838944521595573
x3_intellectual_disability,all→white,pull_MAD,-,-4.232013699412346,38.27719823282057,100,-1.1056226408399008,0.2715694948037079,0.8147084844111236
x3_intellectual_disability,all→white,pull_early,-,1.4686924310517497,13.182192932326934,100,1.1141487904110765,0.2679129586395018,0.40186943795925273
x3_intellectual_disability,all→white,pull_final,-,-2.139762088654084,38.91445401933286,87,-0.5128781216971533,0.6093514897018559,0.6093514897018559
x3_intellectual_disability,all→white,pull_release,-,-2.8494294791016728,36.08437342429471,100,-0.7896574635222078,0.4316150905027816,0.9671046007668771
x3_intellectual_disability,all→white,pull_tcp,-,-3.522146007162519,44.90916935579354,100,-0.7842821538867188,0.43474713145788946,0.6521206971868342
x3_intellectual_disability,all→white,q_exploded,-,0.005,0.049999999999999996,100,1.0,0.3197484741393017,0.3197484741393017
x3_intellectual_disability,all→white,q_jerk_in_grasp,-,0.0,0.0,100,nan,nan,nan
x3_intellectual_disability,all→white,q_tile_drift,-,0.005178483650088311,0.008620661835538968,100,6.007060419351839,3.144069225695927e-08,4.71610383854389e-08
x3_intellectual_disability,all→white,xpos_reversals,-,1.795,1.3873435847771172,100,12.938395504156057,5.263045400224315e-23,7.894568100336472e-23
x3_intellectual_disability,black→white,d_approach_retreat,-,-0.21,3.6342784425494696,100,-0.5778313448451232,0.5646899651261504,0.5646899651261504
x3_intellectual_disability,black→white,d_latency,-,0.075,3.329069242326152,100,0.2252881948096536,0.8222194775940268,0.8738397349098683
x3_intellectual_disability,black→white,d_peak_speed,-,0.00019939679652452468,0.0034037951728248775,100,0.585807272178018,0.5593381556120096,0.5593381556120096
x3_intellectual_disability,black→white,d_time_to_half,-,0.07,7.97977873671123,100,0.08772173052613945,0.9302750428790487,0.9302750428790487
x3_intellectual_disability,black→white,pull_AUC,-,-0.7684575286501476,15.262616475264027,100,-0.5034900338979095,0.6157382615114619,0.7838944521595573
x3_intellectual_disability,black→white,pull_MAD,-,-4.232013699412346,38.27719823282057,100,-1.1056226408399008,0.2715694948037079,0.8147084844111236
x3_intellectual_disability,black→white,pull_early,-,1.4686924310517497,13.182192932326934,100,1.1141487904110765,0.2679129586395018,0.40186943795925273
x3_intellectual_disability,black→white,pull_final,-,-2.139762088654084,38.91445401933286,87,-0.5128781216971533,0.6093514897018559,0.6093514897018559
x3_intellectual_disability,black→white,pull_release,-,-2.8494294791016728,36.08437342429471,100,-0.7896574635222078,0.4316150905027816,0.9671046007668771
x3_intellectual_disability,black→white,pull_tcp,-,-3.522146007162519,44.90916935579354,100,-0.7842821538867188,0.43474713145788946,0.6521206971868342
x3_intellectual_disability,black→white,q_exploded,-,0.005,0.049999999999999996,100,1.0,0.3197484741393017,0.3197484741393017
x3_intellectual_disability,black→white,q_jerk_in_grasp,-,0.0,0.0,100,nan,nan,nan
x3_intellectual_disability,black→white,q_tile_drift,-,0.005178483650088311,0.008620661835538968,100,6.007060419351839,3.144069225695927e-08,4.71610383854389e-08
x3_intellectual_disability,black→white,xpos_reversals,-,1.795,1.3873435847771172,100,12.938395504156057,5.263045400224315e-23,7.894568100336472e-23
x3_muscular,all→white,d_approach_retreat,-,0.32,3.794280650738115,100,0.8433746194756291,0.40105209848629475,0.5646899651261504
x3_muscular,all→white,d_latency,-,-0.045,2.82672580698567,100,-0.15919478248930893,0.8738397349098683,0.8738397349098683
x3_muscular,all→white,d_peak_speed,-,0.0001727959141135216,0.002640859594707623,100,0.6543169294566464,0.5144248178027232,0.5593381556120096
x3_muscular,all→white,d_time_to_half,-,0.39,4.721849064281765,100,0.825947620711003,0.4108198331109174,0.9302750428790487
x3_muscular,all→white,pull_AUC,-,-0.29987628826973406,10.904857097248994,100,-0.274993322329171,0.7838944521595572,0.7838944521595573
x3_muscular,all→white,pull_MAD,-,1.0563977203215469,25.100069214691633,100,0.4208744252000762,0.6747590400231116,0.8361043136225405
x3_muscular,all→white,pull_early,-,-0.8735628975555297,13.424163851825341,100,-0.6507391500862436,0.5167223594348301,0.5167223594348301
x3_muscular,all→white,pull_final,-,7.393545938823589,36.39324317563573,86,1.8840014899104653,0.06298344256968995,0.15151048107784154
x3_muscular,all→white,pull_release,-,-0.08909421507269144,21.54927974404699,100,-0.04134440507103436,0.9671046007668771,0.9671046007668771
