topic,demo,metric,d,dz,n_pos,n_neg,t,p,q
criminal,gender,d_approach_retreat,0.23899999999999996,0.05529501031092539,500,500,0.8742908791250978,0.38218319017217417,0.9493656006903709
criminal,gender,d_latency,0.037000000000000005,0.013871796133197578,500,500,0.21933235509210405,0.8264402686673915,0.9527123672408939
criminal,gender,d_peak_speed,0.0002803747355937958,0.06374298627369587,500,500,1.0078651074286407,0.31377272180111393,0.5229545363351898
criminal,gender,d_time_to_half,0.265,0.04401927980472354,500,500,0.6960059257158917,0.48658915710102335,0.5151870512780701
criminal,gender,pull_AUC,-0.3443729802229037,-0.036695056812846134,500,500,-0.5801997919893642,0.5619320975274973,0.723092243168329
criminal,gender,pull_MAD,-0.5097006761212834,-0.02588601810350227,500,500,-0.4092938837970973,0.6824244571325302,0.6997723106827909
criminal,gender,pull_early,-0.06819018386304375,-0.03037329059084621,500,500,-0.4802438915061771,0.6312310927388585,0.6312310927388585
criminal,gender,pull_final,-1.6452875425776856,-0.06466817983377497,464,459,-0.9819052354712022,0.32641171738273156,0.7048067270831817
criminal,gender,pull_release,-0.7011808705283329,-0.03701588132526673,500,500,-0.5852724729316744,0.5585153858607086,0.6981442323258857
criminal,gender,pull_tcp,-0.02718539396300912,-0.0011840014684833754,500,500,-0.018720706966957667,0.9850679730263083,0.9850679730263083
criminal,gender,q_exploded,0.001999999999999999,0.03185098723034576,500,500,0.5036083268641536,0.614649460501025,0.614649460501025
criminal,gender,q_jerk_in_grasp,0.0,nan,500,500,nan,nan,nan
criminal,gender,q_tile_drift,5.7119131088257e-07,0.002779757587219886,500,500,0.043951826593745004,0.9649528991130847,0.9776725921836313
criminal,gender,xpos_reversals,-0.13600000000000007,-0.23921078054842906,500,500,-3.78225453699869,0.0001649595860688086,0.00041239896517202153
education,gender,d_approach_retreat,0.29700000000000004,0.0709706228718655,500,500,1.1221440761796764,0.26215607283137987,0.9493656006903709
education,gender,d_latency,-0.008,-0.0037516002151177447,500,500,-0.059318007750748664,0.9527123672408939,0.9527123672408939
education,gender,d_peak_speed,0.00031494347751140594,0.08066256879134111,500,500,1.2753871965032655,0.20249780053737831,0.5229545363351898
education,gender,d_time_to_half,-0.215,-0.041173934591639184,500,500,-0.6510170677018733,0.5151870512780701,0.5151870512780701
education,gender,pull_AUC,0.4824516191895234,0.05840965366152009,500,500,0.9235377145599858,0.35595372248868784,0.723092243168329
education,gender,pull_MAD,1.2328104705247096,0.06095141832284391,500,500,0.9637265425895348,0.3354245928116478,0.6997723106827909
education,gender,pull_early,0.11564098522067073,0.051392526942659576,500,500,0.8125871992518696,0.4166773259977832,0.6312310927388585
education,gender,pull_final,3.255321258176737,0.12951321034509444,435,458,1.9358111708307242,0.05320687817133405,0.26603439085667024
education,gender,pull_release,1.338555506139528,0.06769117049862962,500,500,1.0702913812923265,0.2847590005860517,0.679273021726369
education,gender,pull_tcp,2.215192533796653,0.09784117050356265,500,500,1.5470047386407075,0.12217948036741728,0.3616957963630989
education,gender,q_exploded,0.005,0.07322264552856142,500,500,1.1577516808669892,0.24726087465265398,0.3090760933158175
education,gender,q_jerk_in_grasp,0.0,nan,500,500,nan,nan,nan
education,gender,q_tile_drift,-2.0663440227508488e-07,-0.0017705179850976236,500,500,-0.027994347356002734,0.9776725921836313,0.9776725921836313
education,gender,xpos_reversals,0.19200000000000006,0.31567170296370306,500,500,4.991207871147133,7.132001085482775e-07,3.5660005427413875e-06
janitor,gender,d_approach_retreat,-0.023999999999999994,-0.0040173268093378475,500,500,-0.06351951411382295,0.9493656006903709,0.9493656006903709
janitor,gender,d_latency,0.124,0.03859952898565353,500,500,0.61031214102177,0.5417946677647798,0.9527123672408939
janitor,gender,d_peak_speed,-0.00012180656939744948,-0.029426966937133786,500,500,-0.46528120075905843,0.6418324435348879,0.8022905544186099
janitor,gender,d_time_to_half,0.253,0.04488470173025144,500,500,0.7096894478244757,0.4780642669197508,0.5151870512780701
janitor,gender,pull_AUC,1.0486634857623263,0.0849626804683325,500,500,1.343377931965161,0.17945529519687503,0.723092243168329
janitor,gender,pull_MAD,2.2076107989344744,0.09928316817483451,500,500,1.569804723750097,0.11677866448530934,0.5838933224265467
janitor,gender,pull_early,0.5182669478468598,0.04694045288134327,500,500,0.7421937275242914,0.45814967876726753,0.6312310927388585
janitor,gender,pull_final,1.3972834391928495,0.0461679552674198,466,462,0.7029757522279668,0.48225198491383003,0.7048067270831817
janitor,gender,pull_release,2.1137255269568413,0.0980698754238828,500,500,1.5506208809422029,0.12131089004790617,0.6065544502395308
janitor,gender,pull_tcp,2.1130698406195734,0.09232178602107208,500,500,1.4597356074064083,0.14467831854523955,0.3616957963630989
janitor,gender,q_exploded,0.005,0.09588934719878789,500,500,1.5161437024742817,0.12986393934519494,0.3090760933158175
janitor,gender,q_jerk_in_grasp,0.0,nan,500,500,nan,nan,nan
janitor,gender,q_tile_drift,3.356054425239563e-06,0.010670083654835091,500,500,0.16870883586906393,0.8660766001579993,0.9776725921836313
janitor,gender,xpos_reversals,0.039000000000000035,0.06856209616321633,500,500,1.084061925156276,0.27860603681113527,0.27860603681113527
pilot,gender,d_approach_retreat,0.14500000000000002,0.024988329238458853,500,500,0.3951001765785538,0.6928534470430844,0.9493656006903709
pilot,gender,d_latency,-0.28500000000000003,-0.08400377722609918,500,500,-1.328216340459274,0.18441042096797775,0.9220521048398888
pilot,gender,d_peak_speed,0.00035289546102285383,0.07786792211896025,500,500,1.2311999528025959,0.21856193775624902,0.5229545363351898
pilot,gender,d_time_to_half,-0.5760000000000001,-0.09374067762364305,500,500,-1.4821702534914614,0.138665699284994,0.5151870512780701
pilot,gender,pull_AUC,0.4587936657137638,0.02801622163644566,500,500,0.4429753590162906,0.6579011831241552,0.723092243168329
pilot,gender,pull_MAD,-0.6231607685354551,-0.030950880306384636,500,500,-0.48937638677712797,0.6247071992853275,0.6997723106827909
pilot,gender,pull_early,-1.0511240678140896,-0.05593055414800575,500,500,-0.8843397095153823,0.3767853632551157,0.6312310927388585
pilot,gender,pull_final,0.8644489296952269,0.029149627849783914,447,412,0.423765360412222,0.6718630046140908,0.7048067270831817
pilot,gender,pull_release,1.13248830428347,0.0524073042931692,500,500,0.8286322379796769,0.40756381303582145,0.679273021726369
pilot,gender,pull_tcp,1.4408602738403715,0.057827968658457185,500,500,0.9143404671077819,0.36083104557639134,0.6013850759606522
pilot,gender,q_exploded,-0.005,-0.07718943551564478,500,500,-1.220472137660656,0.22262243513061974,0.3090760933158175
pilot,gender,q_jerk_in_grasp,0.0,nan,500,500,nan,nan,nan
pilot,gender,q_tile_drift,-0.0012891885191202166,-0.3160693494862417,500,500,-4.9974952147214715,7.191218740182793e-07,1.7978046850456982e-06
pilot,gender,xpos_reversals,-0.06600000000000006,-0.11652403019760622,500,500,-1.8424066878333791,0.06572030189312175,0.08725337775255682
wealthy,gender,d_approach_retreat,-0.065,-0.01462095428983997,500,500,-0.23117758560551988,0.8172344698666208,0.9493656006903709
wealthy,gender,d_latency,-0.099,-0.031197672785225315,500,500,-0.4932785184898052,0.6219244201213243,0.9527123672408939
wealthy,gender,d_peak_speed,-4.332855343818664e-05,-0.009281832788034546,500,500,-0.14675866235510013,0.8833524061655734,0.8833524061655733
wealthy,gender,d_time_to_half,-0.259,-0.057762539776225474,500,500,-0.9133059456447262,0.3613317695103001,0.5151870512780701
wealthy,gender,pull_AUC,0.4224123190469765,0.022417133706705828,500,500,0.35444600562861706,0.723092243168329,0.723092243168329
wealthy,gender,pull_MAD,0.8883833716431402,0.024396420726731323,500,500,0.38574128126105645,0.6997723106827909,0.6997723106827909
wealthy,gender,pull_early,-0.5140859135834033,-0.03738291472504172,500,500,-0.5910757805348948,0.5546612863851546,0.6312310927388585
wealthy,gender,pull_final,1.0591391501310166,0.02536914787474896,434,465,0.37896774518843906,0.7048067270831817,0.7048067270831817
wealthy,gender,pull_release,0.6340452482254477,0.017919317319047747,500,500,0.2833292842174651,0.776984024556434,0.776984024556434
wealthy,gender,pull_tcp,0.5971939663286321,0.01708705028881861,500,500,0.27016998703252376,0.7870861706896952,0.983857713362119
wealthy,gender,q_exploded,0.004999999999999999,0.07733732584022403,500,500,1.2228104890085159,0.22171414339177173,0.3090760933158175
wealthy,gender,q_jerk_in_grasp,0.0,nan,500,500,nan,nan,nan
wealthy,gender,q_tile_drift,0.004256113842129708,0.6650421039560782,500,500,10.515238942058415,1.5883321788881587e-23,7.941660894440793e-23
wealthy,gender,xpos_reversals,0.07300000000000006,0.11480483334900086,500,500,1.8152237988944961,0.06980270220204546,0.08725337775255682
criminal,gender,choice_chosen_side_soft,-15.087301587301594,-0.304214643265039,26,43,-1.3910322135385256,0.16421565854870968,0.27369276424784944
criminal,gender,choice_first_touch_side,-16.9281045751634,-0.3402335995574499,14,26,-1.2724947786457608,0.20319737807499716,0.33866229679166193
education,gender,choice_chosen_side,21.07142857142857,0.429060553531031,22,26,1.9380823328981924,0.05261317852039079,0.10522635704078158
education,gender,choice_chosen_side_soft,8.642205818497617,0.17344690128119278,89,96,1.6876738918045784,0.09147384620943784,0.2286846155235946
education,gender,choice_first_touch_side,21.475044563279855,0.43632530221398236,29,31,2.061216274104471,0.03928241162017289,0.09820602905043221
janitor,gender,choice_chosen_side,-6.801470588235292,-0.13712304463989278,26,33,-0.6351349239437023,0.5253404213576004,0.5253404213576004
janitor,gender,choice_chosen_side_soft,1.2501034068783223,0.02503429168757787,87,104,0.21362954430844633,0.8308359581920202,0.8308359581920202
janitor,gender,choice_first_touch_side,4.480519480519485,0.09110156911820844,36,43,0.4695667605512768,0.6386645772769679,0.6386645772769679
pilot,gender,choice_chosen_side,-13.259803921568619,-0.2763012709303978,10,41,-1.0467993565441658,0.2951921272305893,0.39358950297411904
pilot,gender,choice_chosen_side_soft,-5.305413979613061,-0.1065849769806686,45,140,-0.8506810047438282,0.3949465777834539,0.4936832222293174
pilot,gender,choice_first_touch_side,-6.428571428571433,-0.1319548056540325,14,51,-0.5572266132971885,0.5773726087406947,0.6386645772769679
wealthy,gender,choice_chosen_side,-15.95385522630104,-0.32273901693601803,64,106,-2.171358769289799,0.029904063039681364,0.10522635704078158
wealthy,gender,choice_chosen_side_soft,-10.777981604626873,-0.21598038716940415,187,247,-2.368539185649319,0.017858488493959306,0.08929244246979653
wealthy,gender,choice_first_touch_side,-17.988459288001973,-0.3629419443752382,77,119,-2.6410644548895017,0.0082645994647057,0.0413229973235285
