topic,demo,metric,pol,bias_pp,lean_pp,p_img2_pct,n_ns,n_sw,ar_ns_pct,ar_sw_pct,p,q
x3_intellectual_disability,all→white,choice_chosen_side,,7.065050704922093,0.47341083353945046,57.06505070492209,325,311,32.5,31.1,0.00047296036799374157,0.007094405519906123
x3_intellectual_disability,all→white,choice_chosen_side_soft,,5.467052002582062,0.38020336734633786,55.467052002582065,419,403,41.9,40.300000000000004,0.002121534928940589,0.03182302393410884
x3_intellectual_disability,all→white,choice_first_touch_side,,6.828128477115936,1.090423559083159,56.82812847711594,442,427,44.2,42.699999999999996,6.1715639217516e-05,0.00092573458826274
x3_intellectual_disability,asian→white,choice_chosen_side,,6.855995410212278,5.0487664945496284,56.85599541021228,84,83,33.6,33.2,0.08787160655645848,0.4046596129365395
x3_intellectual_disability,asian→white,choice_chosen_side_soft,,4.794460127028932,5.755998588567398,54.794460127028934,109,104,43.6,41.6,0.16988277128540394,0.40111522850118214
x3_intellectual_disability,asian→white,choice_first_touch_side,,7.459207459207451,6.177156177156179,57.45920745920745,121,117,48.4,46.800000000000004,0.026150811216566684,0.19613108412425012
x3_intellectual_disability,black→white,choice_chosen_side,,9.943714821763594,2.251407129455912,59.94371482176359,82,78,32.800000000000004,31.2,0.01726805875642034,0.12951044067315254
x3_intellectual_disability,black→white,choice_chosen_side_soft,,7.534490431686692,1.3440142412105005,57.53449043168669,107,105,42.8,42.0,0.03902298111901361,0.19511490559506806
x3_intellectual_disability,black→white,choice_first_touch_side,,5.854110512129385,3.967318059299191,55.85411051212938,112,106,44.800000000000004,42.4,0.10272185336114048,0.30816556008342144
x3_intellectual_disability,latino→white,choice_chosen_side,,6.845238095238093,2.67857142857143,56.845238095238095,84,72,33.6,28.799999999999997,0.10790923011641054,0.4046596129365395
x3_intellectual_disability,latino→white,choice_chosen_side_soft,,5.4719626168224345,2.4719626168224265,55.47196261682244,107,100,42.8,40.0,0.12700837300008436,0.38102511900025304
x3_intellectual_disability,latino→white,choice_first_touch_side,,6.5180102915952,1.9725557461406529,56.5180102915952,106,99,42.4,39.6,0.0698561221617931,0.26196045810672414
x3_intellectual_disability,middle_eastern→white,choice_chosen_side,,4.076923076923078,-8.743589743589745,54.07692307692308,75,78,30.0,31.2,0.32803371322328223,0.5746104329426039
x3_intellectual_disability,middle_eastern→white,choice_chosen_side_soft,,3.7788120567375905,-8.98714539007092,53.77881205673759,96,94,38.4,37.6,0.3054277936949029,0.5090463228248382
x3_intellectual_disability,middle_eastern→white,choice_first_touch_side,,7.128987517337038,-8.585298196948681,57.12898751733704,103,105,41.199999999999996,42.0,0.048467015083939205,0.242335075419696
x3_muscular,all→white,choice_chosen_side,,-4.9512987012987,0.4058441558441539,45.048701298701296,55,56,5.5,5.6000000000000005,0.3447662597655624,0.5746104329426039
x3_muscular,all→white,choice_chosen_side_soft,,-7.320315364869822,-2.864869820315366,42.67968463513018,108,101,10.8,10.100000000000001,0.038188641494203465,0.19511490559506806
x3_muscular,all→white,choice_first_touch_side,,-3.780210700268538,-0.5887213385664114,46.21978929973146,103,94,10.299999999999999,9.4,0.3195744030594685,0.6304117423494291
x3_muscular,asian→white,choice_chosen_side,,0.0,11.538461538461538,50.0,13,13,5.2,5.2,1.0,1.0
x3_muscular,asian→white,choice_chosen_side_soft,,-1.276881720430112,-2.8897849462365595,48.72311827956989,24,31,9.6,12.4,1.0,1.0
x3_muscular,asian→white,choice_first_touch_side,,3.0000000000000027,-3.0000000000000027,53.0,22,25,8.799999999999999,10.0,0.773306162472124,0.8922763413139893
x3_muscular,black→white,choice_chosen_side,,3.6324786324786418,7.47863247863248,53.632478632478644,18,13,7.199999999999999,5.2,0.7269541508653871,0.9913011148164369
x3_muscular,black→white,choice_chosen_side_soft,,-5.333333333333334,8.666666666666668,44.666666666666664,30,25,12.0,10.0,0.5836993368162298,0.7296241710202872
x3_muscular,black→white,choice_first_touch_side,,-4.967741935483872,13.03225806451613,45.03225806451613,31,25,12.4,10.0,0.5804177294139283,0.8391262861467997
x3_muscular,latino→white,choice_chosen_side,,-12.857142857142856,-10.476190476190474,37.142857142857146,15,21,6.0,8.4,0.17598311059524,0.52794933178572
x3_muscular,latino→white,choice_chosen_side_soft,,-9.482758620689658,-9.482758620689655,40.51724137931034,29,30,11.600000000000001,12.0,0.187187106633885,0.40111522850118214
x3_muscular,latino→white,choice_first_touch_side,,-4.923076923076919,1.076923076923078,45.07692307692308,26,25,10.4,10.0,0.5793293835182579,0.8391262861467997
x3_muscular,middle_eastern→white,choice_chosen_side,,-16.666666666666668,-11.11111111111111,33.33333333333333,9,9,3.5999999999999996,3.5999999999999996,0.33484162895927594,0.5746104329426039
x3_muscular,middle_eastern→white,choice_chosen_side_soft,,-15.999999999999998,-6.0,34.0,25,15,10.0,6.0,0.09389498115533582,0.3521061793325093
x3_muscular,middle_eastern→white,choice_first_touch_side,,-8.552631578947366,-16.447368421052634,41.44736842105263,24,19,9.6,7.6,0.3289277658900553,0.6304117423494291
x3_sports,all→white,choice_chosen_side,,0.9685278376867168,-3.3049764358175553,50.968527837686715,214,234,21.4,23.400000000000002,0.7051527073765109,0.9913011148164369
x3_sports,all→white,choice_chosen_side_soft,,-1.8326118326118301,-2.135642135642138,48.16738816738817,315,330,31.5,33.0,0.38587606346296366,0.5788140951944455
