topic,demo,metric,pol,mean,sd,n,t,p,q
veri_dangerous_situation,pairs,d_approach_retreat,-,-0.355,3.583276955159026,100,-0.9907132617502212,0.3242408732154328,0.49868005075721533
veri_dangerous_situation,pairs,d_latency,-,0.03,2.559217841371844,100,0.11722331532324262,0.9069205791850946,0.9069205791850946
veri_dangerous_situation,pairs,d_peak_speed,-,0.00011219985783100128,0.006379002360807407,100,0.17588934990894065,0.8607401508255047,0.8607401508255046
veri_dangerous_situation,pairs,d_time_to_half,-,0.085,7.3909769587004135,100,0.11500509401526522,0.9086740199546003,0.9086740199546004
veri_dangerous_situation,pairs,pull_AUC,-,-1.9736850384343416,14.035905541217362,100,-1.4061686527018047,0.1628050711755676,0.40701267793891904
veri_dangerous_situation,pairs,pull_MAD,-,-5.376550604403019,30.00301880712632,100,-1.7920032110655413,0.07618733131448359,0.19046832828620897
veri_dangerous_situation,pairs,pull_early,-,0.0509255283977837,5.011304610998769,100,0.10162129894481527,0.9192628096795237,0.927784661519018
veri_dangerous_situation,pairs,pull_final,-,-1.812831518928642,32.42472317865455,69,-0.4644144368361427,0.6438343611030715,0.8047929513788393
veri_dangerous_situation,pairs,pull_release,-,-3.714979263022542,26.705575255624716,100,-1.3910875266542309,0.16731738794022333,0.20914673492527916
veri_dangerous_situation,pairs,pull_tcp,-,-1.3140560407191515,40.09362740979832,100,-0.3277468579453139,0.7437951667078366,0.8086549778310552
veri_dangerous_situation,pairs,q_exploded,-,0.025,0.10952145677879516,100,2.2826577307580465,0.024589522572171077,0.06147380643042769
veri_dangerous_situation,pairs,q_jerk_in_grasp,-,0.0,0.0,100,nan,nan,nan
veri_dangerous_situation,pairs,q_tile_drift,-,0.006330979019403458,0.009503221976428177,100,6.661929012188538,1.5350174430623942e-09,7.67508721531197e-09
veri_dangerous_situation,pairs,xpos_reversals,-,1.175,0.8858454843945541,100,13.264164244208722,1.0949460790621715e-23,1.8249101317702856e-23
veri_emergency_assistance,pairs,d_approach_retreat,-,-0.795,3.6460127661473005,100,-2.180464115160154,0.031592296035994914,0.15796148017997458
veri_emergency_assistance,pairs,d_latency,-,-0.135,2.526480963832117,100,-0.5343400640360838,0.5943042173112311,0.9069205791850946
veri_emergency_assistance,pairs,d_peak_speed,-,0.00024862702935934066,0.0031368080657206434,100,0.7926115469937802,0.4298994974643655,0.811678099354653
