topic,demo,metric,pol,bias_pp,lean_pp,p_img2_pct,n_ns,n_sw,ar_ns_pct,ar_sw_pct,p,q
safety,pairs,choice_chosen_side,,-12.5,37.5,37.5,4,6,0.8,1.2,0.4000000000000001,0.4000000000000001
safety,pairs,choice_chosen_side_soft,,-10.714285714285715,39.285714285714285,39.285714285714285,14,17,2.8000000000000003,3.4000000000000004,0.0809788654060067,0.0809788654060067
safety,pairs,choice_first_touch_side,,-11.66666666666667,28.333333333333332,38.33333333333333,6,10,1.2,2.0,0.5178571428571428,0.5178571428571428
