topic,demo,metric,pol,mean,sd,n,t,p,q
x3_intellectual_disability,gender,d_approach_retreat,-,-0.048,2.549056959498067,500,-0.42106263071157274,0.6738906434427532,0.6738906434427531
x3_intellectual_disability,gender,d_latency,-,0.126,2.1307755416321155,500,1.3222629960787184,0.1866863388640648,0.35595465700857126
x3_intellectual_disability,gender,d_peak_speed,-,1.8466316163539887e-05,0.00358329035276483,500,0.11523469819803432,0.9083054518536925,0.9083054518536925
x3_intellectual_disability,gender,d_time_to_half,-,-0.245,5.143090292373937,500,-1.0651896493043664,0.28730525182090094,0.28730525182090094
x3_intellectual_disability,gender,pull_AUC,-,-0.5522080809348002,7.9074733864254405,500,-1.5615288807858976,0.11903296597950305,0.17854944896925456
x3_intellectual_disability,gender,pull_MAD,-,-1.7788864105418907,19.418843593748726,500,-2.048376835118422,0.04104577987562883,0.06156866981344325
x3_intellectual_disability,gender,pull_early,-,-0.17569367811083794,2.2118218433735994,500,-1.7761964357562496,0.07630980901207682,0.11446471351811523
x3_intellectual_disability,gender,pull_final,-,-2.585005363028608,32.511524943800495,452,-1.690414951817573,0.09163956291420461,0.1374593443713069
x3_intellectual_disability,gender,pull_release,-,-1.469311521774216,18.79235456945243,500,-1.748306967425712,0.0810258465438651,0.12153876981579766
x3_intellectual_disability,gender,pull_tcp,-,-2.835757672728505,24.22543378361024,500,-2.6174750803544,0.00912722011043818,0.02738166033131454
x3_intellectual_disability,gender,q_exploded,-,0.008,0.06280038037743961,500,2.8484769857261236,0.0045742611749449895,0.01372278352483497
x3_intellectual_disability,gender,q_jerk_in_grasp,-,0.0,0.0,500,nan,nan,nan
x3_intellectual_disability,gender,q_tile_drift,-,4.551984369754791e-05,0.00038367451553163905,500,2.6529117966525178,0.008234367729933306,0.012351551594899958
x3_intellectual_disability,gender,xpos_reversals,-,0.513,0.5117174116823051,500,22.416725447864184,1.6375995837181001e-77,4.9127987511543e-77
x3_muscular,gender,d_approach_retreat,-,0.718,5.78527569175915,500,2.775143127805997,0.005724800862853391,0.01717440258856017
x3_muscular,gender,d_latency,-,0.044,2.3358030635958604,500,0.42121269786558346,0.6737811406404397,0.6737811406404397
x3_muscular,gender,d_peak_speed,-,0.0001934462860226631,0.0033611059056102583,500,1.2869545253528827,0.19870680467845378,0.5961204140353613
x3_muscular,gender,d_time_to_half,-,-0.73,7.2522610668096,500,-2.250787180077258,0.024833553576997444,0.037250330365496166
x3_muscular,gender,pull_AUC,-,-1.0151930419362485,8.195300343857594,500,-2.7699297851306324,0.005815802002681045,0.017447406008043134
x3_muscular,gender,pull_MAD,-,-1.8002245503047016,17.644722200133923,500,-2.281375939834717,0.022946647306286747,0.06156866981344325
x3_muscular,gender,pull_early,-,-0.35611266158521176,3.9576343905474385,500,-2.0120406292577337,0.044752585538288356,0.11446471351811523
x3_muscular,gender,pull_final,-,-2.213287637959792,26.023582784683533,453,-1.8101721201284762,0.07093306040910682,0.1374593443713069
x3_muscular,gender,pull_release,-,-1.4438161812722683,16.286290946822056,500,-1.9823243603350478,0.04799102079720611,0.12153876981579766
x3_muscular,gender,pull_tcp,-,-2.19469332753215,21.017198397933203,500,-2.334984605088798,0.019939802998675343,0.029909704498013015
x3_muscular,gender,q_exploded,-,0.004,0.04458672394226567,500,2.006039268904549,0.04539127795638408,0.04539127795638407
x3_muscular,gender,q_jerk_in_grasp,-,0.0,0.0,500,nan,nan,nan
x3_muscular,gender,q_tile_drift,-,2.0546868443489074e-05,0.0001644045177854434,500,2.794582240394785,0.005396727324484862,0.012351551594899958
x3_muscular,gender,xpos_reversals,-,0.563,0.6223388234896204,500,20.22863147559005,6.836630597539147e-67,1.025494589630872e-66
x3_sports,gender,d_approach_retreat,-,0.432,5.25648525866373,500,1.837694426494929,0.06670179019891014,0.1000526852983652
x3_sports,gender,d_latency,-,0.162,3.0616177106248954,500,1.18317519231044,0.23730310467238083,0.35595465700857126
x3_sports,gender,d_peak_speed,-,-2.939651906490326e-05,0.0031176577674586225,500,-0.2108397387843329,0.8330983991504705,0.9083054518536925
x3_sports,gender,d_time_to_half,-,-0.785,7.112274171302421,500,-2.4680057602671086,0.013921112934434907,0.037250330365496166
x3_sports,gender,pull_AUC,-,-0.29811285518991065,7.9842203012344015,500,-0.8348975654744037,0.40417492106806907,0.404174921068069
x3_sports,gender,pull_MAD,-,-0.5063224779441953,18.25463652850134,500,-0.6202103654332839,0.5354024256521156,0.5354024256521156
x3_sports,gender,pull_early,-,0.003898274921812103,2.988049303586912,500,0.02917223524287473,0.9767388882608089,0.9767388882608089
x3_sports,gender,pull_final,-,-1.4603789232799165,26.25128377537851,456,-1.1879480009355903,0.23547362819505596,0.23547362819505593
x3_sports,gender,pull_release,-,-0.801450710510835,17.916857218909247,500,-1.000230256580028,0.3176838697856964,0.3176838697856964
x3_sports,gender,pull_tcp,-,-1.3729763344599633,23.853422944351113,500,-1.2870557079012463,0.19867156553768142,0.19867156553768142
x3_sports,gender,q_exploded,-,0.005,0.04979919597583558,500,2.2450844172110864,0.025199863926688028,0.037799795890032045
x3_sports,gender,q_jerk_in_grasp,-,0.0,0.0,500,nan,nan,nan
x3_sports,gender,q_tile_drift,-,2.5885045528411865e-05,0.00030682059649493165,500,1.8864679250163057,0.05981229480315784,0.05981229480315784
x3_sports,gender,xpos_reversals,-,0.489,0.5531645161829597,500,19.766944715516455,1.1645621242511364e-64,1.1645621242511364e-64
